ID,idcollar,latitude,longitude,DEM,slope,temperature,Time_UTC,Time_LMT,stepLength,duration,speed,year,month,day,hour,daynight,drywet
223290,229022,15.47357344,99.27170241,484.0103149,6.1015329,27,2019-11-04 19:00:00,2019-11-05 02:00:00,0.015994382,1,0.015994382,2019,11,5,2,night,dry
241088,229032,15.52506069,99.32126138,338.717041,6.0245457,28,2019-11-04 20:00:00,2019-11-05 03:00:00,0.017567409,1,0.017567409,2019,11,5,3,night,dry
223291,229022,15.47360197,99.27181652,481.9559937,6.206378,25,2019-11-04 20:00:00,2019-11-05 03:00:00,0.012799279,1,0.012799279,2019,11,5,3,night,dry
223292,229022,15.47360036,99.27180451,482.1506653,6.2050595,25,2019-11-04 21:00:00,2019-11-05 04:00:00,0.001313938,1,0.001313938,2019,11,5,4,night,dry
241089,229032,15.52362272,99.32178717,358.242981,9.3849192,25,2019-11-04 21:03:00,2019-11-05 04:03:00,0.170648699,1.05,0.16252257,2019,11,5,4,night,dry
241090,229032,15.51944448,99.32603185,531.5716553,23.9543629,26,2019-11-04 22:00:00,2019-11-05 05:00:00,0.672840305,0.95,0.708252953,2019,11,5,5,night,dry
223293,229022,15.47372144,99.27177411,480.6205139,6.0364351,24,2019-11-04 22:00:00,2019-11-05 05:00:00,0.013936282,1,0.013936282,2019,11,5,5,night,dry
223294,229022,15.47371344,99.27158642,482.918335,5.8880558,28,2019-11-04 23:01:00,2019-11-05 06:01:00,0.020264056,1.016666667,0.019931858,2019,11,5,6,day,dry
241091,229032,15.51966798,99.32613866,522.8337402,22.6114159,27,2019-11-04 23:02:00,2019-11-05 06:02:00,0.028721673,1.033333333,0.027795167,2019,11,5,6,day,dry
241092,229032,15.51868608,99.32561646,562.8116455,27.9875755,26,2019-11-05 00:00:00,2019-11-05 07:00:00,0.129032141,0.966666667,0.133481525,2019,11,5,7,day,dry
223295,229022,15.4737474,99.27157179,482.4039001,5.8268752,28,2019-11-05 00:01:00,2019-11-05 07:01:00,0.004120949,1,0.004120949,2019,11,5,7,day,dry
241093,229032,15.51871008,99.32561592,561.6480103,27.907568,26,2019-11-05 01:00:00,2019-11-05 08:00:00,0.002911913,1,0.002911913,2019,11,5,8,day,dry
223296,229022,15.47369434,99.27152562,483.8730469,5.7366281,28,2019-11-05 01:00:00,2019-11-05 08:00:00,0.007838939,0.983333333,0.007971803,2019,11,5,8,day,dry
241094,229032,15.51871072,99.32561317,561.6043701,27.916214,26,2019-11-05 02:00:00,2019-11-05 09:00:00,0.000306236,1,0.000306236,2019,11,5,9,day,dry
223297,229022,15.47377437,99.27164236,481.2724304,5.9408503,31,2019-11-05 02:00:00,2019-11-05 09:00:00,0.015571244,1,0.015571244,2019,11,5,9,day,dry
241095,229032,15.51869726,99.3256991,562.6812134,27.6351089,27,2019-11-05 03:00:00,2019-11-05 10:00:00,0.009389451,1,0.009389451,2019,11,5,10,day,dry
223298,229022,15.47689111,99.27184429,474.9307861,2.0338163,27,2019-11-05 03:03:00,2019-11-05 10:03:00,0.347298508,1.05,0.330760484,2019,11,5,10,day,dry
