ID,idcollar,latitude,longitude,DEM,slope,temperature,Time_UTC,Time_LMT,stepLength,duration,speed,year,month,day,hour,daynight,drywet
166601,131343,15.54643403,99.29443428,232.0791321,0.4231003,26,2019-12-21 17:00:00,2019-12-22 00:00:00,0.004573779,1,0.004573779,2019,12,22,0,night,dry
212198,229012,15.55913764,99.34857443,250.0769348,4.6382799,27,2019-12-21 17:00:00,2019-12-22 00:00:00,0.012594351,1,0.012594351,2019,12,22,0,night,dry
166602,131343,15.54639999,99.29441588,232.2097778,0.4712191,27,2019-12-21 18:00:00,2019-12-22 01:00:00,0.004269569,1,0.004269569,2019,12,22,1,night,dry
212199,229012,15.55918582,99.34843959,249.191864,4.6448932,25,2019-12-21 18:00:00,2019-12-22 01:00:00,0.015431007,1,0.015431007,2019,12,22,1,night,dry
166603,131343,15.54639651,99.29445635,232.0428619,0.330878,29,2019-12-21 19:00:00,2019-12-22 02:00:00,0.004355852,1,0.004355852,2019,12,22,2,night,dry
212200,229012,15.56002959,99.34783529,241.5799103,3.3870687,24,2019-12-21 19:00:00,2019-12-22 02:00:00,0.114240912,1,0.114240912,2019,12,22,2,night,dry
166604,131343,15.54188855,99.29244354,234.7987823,1.3693665,27,2019-12-21 20:00:00,2019-12-22 03:00:00,0.545680258,1,0.545680258,2019,12,22,3,night,dry
212201,229012,15.56002481,99.34736303,244.9458466,4.2108569,23,2019-12-21 20:00:00,2019-12-22 03:00:00,0.050702955,1,0.050702955,2019,12,22,3,night,dry
166605,131343,15.52992325,99.29896627,265.6467285,0.9168333,27,2019-12-21 21:00:00,2019-12-22 04:00:00,1.503144627,1,1.503144627,2019,12,22,4,night,dry
212202,229012,15.56017882,99.3474133,241.5576477,5.0693603,26,2019-12-21 21:00:00,2019-12-22 04:00:00,0.018268748,1,0.018268748,2019,12,22,4,night,dry
166606,131343,15.51672326,99.30304649,282.8954468,3.5021768,28,2019-12-21 22:00:00,2019-12-22 05:00:00,1.531584678,1,1.531584678,2019,12,22,5,night,dry
212203,229012,15.56012673,99.34707798,242.7399902,4.9129004,24,2019-12-21 22:00:00,2019-12-22 05:00:00,0.036402544,1,0.036402544,2019,12,22,5,night,dry
166607,131343,15.51131868,99.30410576,306.3831177,2.331291,28,2019-12-21 23:00:00,2019-12-22 06:00:00,0.61203572,1,0.61203572,2019,12,22,6,day,dry
212204,229012,15.56158773,99.34655263,228.9891968,5.4450274,23,2019-12-21 23:00:00,2019-12-22 06:00:00,0.172475652,1,0.172475652,2019,12,22,6,day,dry
212205,229012,15.5645752,99.34356245,222.4263,0.8121333,23,2019-12-22 00:00:00,2019-12-22 07:00:00,0.461505986,1,0.461505986,2019,12,22,7,day,dry
166608,131343,15.50873992,99.31468593,319.8693542,4.4567795,27,2019-12-22 00:02:00,2019-12-22 07:02:00,1.169399935,1.033333333,1.131677356,2019,12,22,7,day,dry
212206,229012,15.56758371,99.33835581,211.593338,1.8144313,23,2019-12-22 01:01:00,2019-12-22 08:01:00,0.650443344,1.016666667,0.639780338,2019,12,22,8,day,dry
212207,229012,15.5678728,99.33792308,211.9558868,2.3548577,26,2019-12-22 02:00:00,2019-12-22 09:00:00,0.056409001,0.983333333,0.057365085,2019,12,22,9,day,dry
166609,131343,15.51960023,99.31269798,296.5910645,2.4780436,31,2019-12-22 02:01:00,2019-12-22 09:01:00,1.226472316,1.983333333,0.618389403,2019,12,22,9,day,dry
